PC.ID,UTM_E,UTM_N,Day_1,Day_2,Day_3,Day_4,Day_5,Obsv_Exp_1,Obsv_Exp_2,Obsv_Exp_3,Obsv_Exp_4,Obsv_Exp_5,tsunrise_1,tsunrise_2,tsunrise_3,tsunrise_4,tsunrise_5,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Year,annual1200,annual2100,annual3600,bare1200,bare2100,bare3600,per1200,per2100,per3600,shrub1200,shrub2100,shrub3600,sage1200,sage2100,sage3600,tree1200,tree2100,tree3600,tri1200,tri2100,tri3600,tpi1200,tpi2100,tpi3600,Elevation,RoadsAll1200,RoadsAll2100,RoadsAll3600,RoadsPrimary1200,RoadsPrimary2100,RoadsPrimary3600,Ag1200,Ag2100,Ag3600,Dist_Landfill_km,D0.5k_DIST_LANDFILL,D1k_DIST_LANDFILL,D2k_DIST_LANDFILL,D5k_DIST_LANDFILL,D10K_DIST_LANDFILL,Dist_Ag,D0.5k_DIST_AG,D1k_DIST_AG,D2k_DIST_AG,D5k_DIST_AG,D10k_DIST_AG,Dist_Power_km,D0.5k_DIST_POWER,D1k_DIST_POWER,D2k_DIST_POWER,D5k_DIST_POWER,D10K_DIST_POWER,RIP_DIST,Riparian1200,Riparian2100,Riparian3600,BurnSev10y_1200,BurnSev10y_2100,BurnSev10y_3600,BurnProp10y_1200,BurnProp10y_2100,BurnProp10y_3600,BurnSev5y_1200,BurnSev5y_2100,BurnSev5y_3600,BurnProp5y_1200,BurnProp5y_2100,BurnProp5y_3600,BurnSev3y_1200,BurnSev3y_2100,BurnSev3y_3600,BurnProp3y_1200,BurnProp3y_2100,BurnProp3y_3600,BurnSev1y_1200,BurnSev1y_2100,BurnSev1y_3600,BurnProp1y_1200,BurnProp1y_2100,BurnProp1y_3600,DIST_FIRE_1y,DIST_FIRE_3y,DIST_FIRE_5y,D0.5k_DIST_FIRE_5y,D1k_DIST_FIRE_5y,D2k_DIST_FIRE_5y,D5k_DIST_FIRE_5y,D10k_DIST_FIRE_5y,DIST_FIRE_10y,D0.5k_DIST_FIRE_10y,D1k_DIST_FIRE_10y,D2k_DIST_FIRE_10y,D5k_DIST_FIRE_10y,D10k_DIST_FIRE_10y,D0.5k_DIST_FIRE_3y,D1k_DIST_FIRE_3y,D2k_DIST_FIRE_3y,D5k_DIST_FIRE_3y,D10k_DIST_FIRE_3y,D0.5k_DIST_FIRE_1y,D1k_DIST_FIRE_1y,D2k_DIST_FIRE_1y,D5k_DIST_FIRE_1y,D10k_DIST_FIRE_1y,RavenDensity,RTHADensity,SWHADensity,CORA.RTHA,Study_Area,SA_CAT,County
CR07,444875,4830769,127,142,165,170,187,1,1,1,1,2,720,191,461,674,255,14.253,14.794,18.139,13.536,24.724,2018,0.123812933,12.83100224,0.127355003,0.329938316,0.330632286,0.335823784,0.204171143,0.197247124,0.190455952,0.149625874,0.151105185,0.155797014,0.134595022,0.133063812,0.134296961,0,0,1.23E-05,1.63599503,1.612387896,2.121854782,2.976731777,-0.410792768,0.860657036,1382.319946,0.714359581,0.657232821,0.409624308,0.7136904,0.452233434,0.272207886,0,0,0,51.76566787,1.09E-45,3.30E-23,5.74E-12,3.19E-05,0.005647362,7.176542275,5.84E-07,0.000764306,0.027646085,0.238041927,0.487895406,4.107401917,0.000270618,0.016450459,0.128259342,0.439780129,0.663159203,0.019713998,0.005572139,0.008976777,0.008181316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.478475454,7.071270215,7.061167947,7.36E-07,0.000857776,0.029287808,0.243598576,0.493557064,7.061167947,7.36E-07,0.000857776,0.029287808,0.243598576,0.493557064,7.21E-07,0.000849154,0.029140244,0.243106893,0.493058712,5.85E-09,7.65E-05,0.00874531,0.150213886,0.387574362,1.308222771,0.34283191,0.217283621,0.448500511,Crowley,Bully,Malheur
CR11,428866,4832507,129,NA,164,174,NA,2,NA,1,1,NA,451,NA,354,302,NA,15.251,NA,11.809,18.278,NA,2018,0.081560202,8.062772751,0.087711887,0.304989052,0.299491959,0.327412491,0.194258709,0.194859161,0.188171368,0.228698502,0.235277443,0.21063858,0.171727371,0.173583565,0.156665115,0.000246766,0.000142458,0.000128911,3.850077868,4.228113651,4.483888149,-3.295033455,-0.788507044,-0.008655224,1441.069946,0.187452227,0.431479424,0.732628703,0,0,0.03943897,0,0,0,43.04554169,4.08E-38,2.02E-19,4.50E-10,0.000182437,0.013506906,2.080422645,0.015594371,0.124877422,0.353379997,0.659624511,0.81217271,8.287532011,6.33E-08,0.000251635,0.015862999,0.190613702,0.436593291,0.344983344,0.014527363,0.013335068,0.014637922,0,0.005073831,0.129331127,0,0.00364275,0.066135988,0,0.005073831,0.129331127,0,0.00364275,0.066135988,0,0,0,0,0,0,0,0,0,0,0,0,19.39060444,6.767572995,1.928201241,0.021143929,0.14540952,0.381326002,0.680015118,0.824630292,1.928201241,0.021143929,0.14540952,0.381326002,0.680015118,0.824630292,1.32E-06,0.001150483,0.033918778,0.258330734,0.508262466,1.44E-17,3.79E-09,6.16E-05,0.020689667,0.143839031,0.987831771,0.268209696,0.079286158,0.264946059,Crowley,Bully,Malheur
CR12,418338,4840801,129,NA,164,174,188,1,NA,2,2,1,223,NA,282,270,76,18.687,NA,15.554,18.848,19.59,2018,0.101846762,10.85604668,0.112550135,0.289990044,0.301506538,0.314114323,0.213301487,0.210754566,0.206938419,0.205681591,0.191734219,0.179681587,0.154218903,0.14479867,0.135478163,0.001697512,0.000578287,0.000581172,5.031615257,5.128781796,5.716394424,-0.680609226,2.303777218,0.896311462,1275.099976,0.503680646,0.881132007,0.562271953,0,0.391827703,0.231471434,0,0,0,30.2049325,5.81E-27,7.62E-14,2.76E-07,0.002379211,0.048777153,3.807290685,0.000493207,0.022208267,0.149024383,0.466985002,0.683363009,5.937413177,6.96E-06,0.002638847,0.05136971,0.304988065,0.552257245,0.085692063,0.012338309,0.010212711,0.011896075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7930918,6.173603068,5.878990936,7.83E-06,0.002797607,0.052892408,0.308572583,0.555493099,5.615046207,1.33E-05,0.003642641,0.060354299,0.325299416,0.570350257,4.34E-06,0.002083715,0.045647724,0.290916029,0.539366322,3.28E-29,5.73E-15,7.57E-08,0.001417843,0.03765426,1.102260113,0.496546119,0.11280065,0.547322981,Crowley,Bully,Malheur
CR13,445629,4825776,127,142,158,170,187,1,1,1,1,1,548,620,468,431,345,13.874,14.38,16.863,16.631,24.243,2018,0.125219898,12.41286659,0.125960417,0.300039806,0.310067654,0.315282688,0.211205978,0.207336884,0.204496403,0.170762196,0.167983475,0.162947922,0.140360203,0.137893057,0.135157328,5.97E-06,6.37E-05,3.35E-05,2.857548952,2.743088007,2.469682217,1.486058235,0.191138417,0.383669019,1419.050049,0.614547729,0.722533762,0.501985312,0.613925099,0.662751257,0.469375819,0,0,0,54.84562425,2.30E-48,1.52E-24,1.23E-12,1.72E-05,0.004150351,10.52375321,7.23E-10,2.69E-05,0.005185564,0.121876061,0.349107521,0.897987122,0.165965682,0.407388859,0.638270209,0.835606539,0.914115167,0.135574887,0.004975124,0.00884668,0.00904367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.475649229,4.475781509,4.455757582,0.000134827,0.01161152,0.107756762,0.410183148,0.640455422,4.455757582,0.000134827,0.01161152,0.107756762,0.410183148,0.640455422,0.000129535,0.011381324,0.106683288,0.408543738,0.639174262,0.000129569,0.01138283,0.106690345,0.408554546,0.639182717,1.339901686,0.352369189,0.150504827,0.47214007,Crowley,Bully,Malheur
CR14,438975,4823620,127,142,158,170,187,1,1,1,1,2,370,388,303,558,301,13.652,14.224,16.59,13.65,24.174,2018,0.114581099,11.54114342,0.117524376,0.392740288,0.365984535,0.359166603,0.192907467,0.205805626,0.201042786,0.12646368,0.134991865,0.14160265,0.107160196,0.1131744,0.117802982,0,0,4.01E-06,1.18047142,1.462381721,1.705219269,-0.472126663,-0.495722473,0.162868097,1354.890015,0.959487259,0.595439136,0.485601276,0.513419092,0.308652252,0.221210107,0,0,0,56.0580012,2.04E-49,4.51E-25,6.72E-13,1.35E-05,0.003676478,5.458761152,1.81E-05,0.004258829,0.065259701,0.335627881,0.579333998,1.462194954,0.053697442,0.231727086,0.481380396,0.746440783,0.863968045,0.217651302,0.015323383,0.014050609,0.010989497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.983217939,6.009434933,5.955013389,6.72E-06,0.002592809,0.050919634,0.303916381,0.551286115,5.955013389,6.72E-06,0.002592809,0.050919634,0.303916381,0.551286115,6.03E-06,0.002455475,0.049552753,0.300626398,0.54829408,6.35E-06,0.002520702,0.050206591,0.302206842,0.549733428,1.376234531,0.377689391,0.159641534,0.519789182,Crowley,Bully,Malheur
CR15,424144,4822766,128,143,157,173,188,2,1,2,2,2,444,451,393,488,167,12.47,14.537,13.881,16.374,17.088,2018,0.105570145,11.34606171,0.122002649,0.316620903,0.293512001,0.294924717,0.184061699,0.182252007,0.191612816,0.170121384,0.173165283,0.175621014,0.138961191,0.139517336,0.141506023,6.15E-06,9.22E-05,5.80E-05,1.651071906,1.723036528,1.865195036,-1.050357699,-0.459555119,0.359364808,1383.52002,1.532400727,0.874639928,0.553436279,0.69998759,0.459761947,0.277514666,0,0.02706043,0.011741294,44.11042472,4.85E-39,6.97E-20,2.64E-10,0.000147441,0.012142513,1.152692408,0.099720419,0.315785401,0.561947863,0.794105876,0.891126184,1.581080678,0.042334143,0.205752626,0.453599631,0.728901891,0.853757513,0.082118804,0.066069655,0.028101217,0.014195688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.79689503,7.980132466,7.951459058,1.24E-07,0.000352148,0.018765606,0.203866113,0.451515351,7.951459058,1.24E-07,0.000352148,0.018765606,0.203866113,0.451515351,1.17E-07,0.000342194,0.018498489,0.202700351,0.450222557,6.38E-18,2.53E-09,5.03E-05,0.019074956,0.138112114,2.236520529,0.944747508,0.200777695,2.112947196,Crowley,Bully,Malheur
CR16,424733,4835155,NA,NA,164,174,NA,NA,NA,2,2,NA,NA,NA,98,574,NA,NA,NA,14.261,17.921,NA,2018,0.103044777,9.958824158,0.098530455,0.294195023,0.309331951,0.308548145,0.188202992,0.184109802,0.184805088,0.217763176,0.21090744,0.214405308,0.167944279,0.161035576,0.162031403,0,0,1.22E-05,5.202663422,4.404113293,4.154019833,3.315636635,0.631179929,0.973771751,1555.839966,0.738932014,0.668052554,0.67470628,0.660485983,0.419693202,0.185923845,0,0,0,38.19478479,6.67E-34,2.58E-17,5.08E-09,0.00048133,0.02193924,3.526800207,0.000864292,0.029398836,0.171460887,0.493930707,0.70280204,10.81542148,4.04E-10,2.01E-05,0.004481889,0.114969972,0.339072223,0.118887686,0.007164179,0.014245756,0.013620785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.27861811,3.712006855,3.657045263,0.000666087,0.025808658,0.160650733,0.481230433,0.693707743,3.657045263,0.000666087,0.025808658,0.160650733,0.481230433,0.693707743,0.000596749,0.02442845,0.156296032,0.475969563,0.689905474,8.16E-22,2.86E-11,5.35E-06,0.007783699,0.088225273,1.132433414,0.292764336,0.106874116,0.331536117,Crowley,Bully,Malheur
CR19,414706,4840918,NA,NA,164,180,190,NA,NA,1,2,1,NA,NA,526,382,503,NA,NA,15.278,16.08,23.673,2018,0.124931345,16.1829834,0.144723272,0.311154232,0.294985371,0.277232513,0.205203972,0.189486103,0.175503159,0.180714436,0.137477398,0.130562296,0.133908453,0.102121248,0.09857645,0,0.000297533,0.000522351,6.918444633,5.952318192,5.199757576,-0.570483506,3.904099941,-0.480286002,1105.689941,0,0.115978241,0.473580509,0,0,0.338183433,0,0.000520393,0.000221117,26.73885647,5.96E-24,2.44E-12,1.56E-06,0.004758745,0.068983658,1.316861704,0.071810584,0.267974968,0.517662987,0.768455717,0.87661606,3.541633132,0.000839028,0.028965983,0.170193957,0.492467591,0.701760351,0.13677809,0.011542289,0.019189488,0.053665008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.77775931,6.470653839,5.140715513,3.43E-05,0.0058535,0.076508169,0.357670502,0.598055601,4.500319426,0.000123331,0.011105449,0.105382392,0.406543687,0.637607784,2.40E-06,0.001548213,0.039347339,0.274136049,0.523580031,8.39E-32,2.90E-16,1.70E-08,0.000780519,0.027937765,0.860317826,0.700375557,0.079123236,0.602545577,Crowley,Bully,Malheur
CR21,432257,4816037,128,NA,157,173,188,2,NA,2,2,2,218,NA,295,215,259,13.195,NA,14.818,17.25,18.323,2018,0.144230843,13.6128273,0.121146708,0.315635815,0.327627678,0.338655396,0.211564179,0.212885571,0.215427971,0.119532337,0.12424901,0.132705145,0.104837809,0.107491703,0.112114763,6.01E-06,4.56E-06,7.08E-06,2.219557047,2.076222897,2.016519547,-1.072723746,-0.265892893,0.398153067,1358.079956,0.715096831,0.552179933,0.487101585,0,0,0,0,0,0,54.64924214,3.41E-48,1.85E-24,1.36E-12,1.79E-05,0.004232662,4.457458208,0.00013437,0.01159179,0.107665174,0.410043658,0.640346514,8.087607264,9.44E-08,0.000307324,0.017530665,0.198389809,0.445409709,0.266163433,0.018109452,0.01313992,0.011011609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.97620908,11.98727727,9.282122398,8.66E-09,9.31E-05,0.009647454,0.156230237,0.395259709,9.285468018,8.60E-09,9.28E-05,0.009631329,0.156125735,0.395127492,3.87E-11,6.22E-06,0.002494571,0.090949083,0.301577657,3.96E-11,6.29E-06,0.002508414,0.091150635,0.301911634,1.245179296,0.251480788,0.122193046,0.313138671,Crowley,Bully,Malheur
CR22,436431,4830085,130,NA,165,171,187,2,NA,1,2,2,308,NA,306,393,117,13.625,NA,18.772,18.585,23.44,2018,0.050658708,7.492486954,0.097268105,0.451733322,0.418721771,0.402325935,0.206991043,0.199125748,0.194914093,0.136123381,0.146502314,0.136880703,0.096483583,0.109146557,0.10631443,1.59E-05,7.74E-05,0.000166077,8.354604721,6.969820976,5.800694942,-0.971476197,-1.708568811,-0.354010403,1162.119995,0,0.101801373,0.126614809,0,0.103408225,0.07849063,0,0,0,50.94419568,5.63E-45,7.50E-23,8.66E-12,3.76E-05,0.006130864,4.879634027,5.78E-05,0.007599795,0.087176802,0.376842932,0.613875339,5.434329257,1.90E-05,0.004364161,0.066061799,0.337271899,0.580751151,0.029692728,0.014527363,0.013725363,0.012294085,0,0.080270603,0.210768387,0,0.050152864,0.119071312,0,0.080270603,0.210768387,0,0.050152864,0.119071312,0,0,0,0,0,0,0,0,0,0,0,0,12.21766423,7.722795312,1.568684719,0.043396806,0.208319,0.456419763,0.730711221,0.854816484,1.568684719,0.043396806,0.208319,0.456419763,0.730711221,0.854816484,1.96E-07,0.000442622,0.021038574,0.213405949,0.461958818,2.44E-11,4.94E-06,0.002223146,0.086853469,0.294709126,0.562510967,0.381072581,0.082915559,0.214357506,Crowley,Bully,Malheur
CR23,443556,4836423,130,NA,165,171,NA,1,NA,1,2,NA,174,NA,550,539,NA,14.38,NA,18.881,16.177,NA,2018,0.137683582,13.75580597,0.141000328,0.449645767,0.400817032,0.368840027,0.134003983,0.154266567,0.160994587,0.121307459,0.140862551,0.140078497,0.10038806,0.11426527,0.110810833,8.02E-06,3.29E-06,0.000136593,3.335814714,3.557101727,3.647521496,-0.597774267,-1.489751101,-0.67744714,1077.920044,0.215477332,0.414571434,0.486892611,0.213445187,0.411724359,0.402010858,0,0,0,49.04169922,2.53E-43,5.03E-22,2.24E-11,5.50E-05,0.007415596,2.819471971,0.003556622,0.059637425,0.244207749,0.568988877,0.754313513,9.821736042,2.94E-09,5.43E-05,0.007366092,0.140247409,0.374496207,0.150795856,0.008358209,0.011058349,0.01236042,0,0,0.073145382,0,0,0.039115533,0,0,0.073145382,0,0,0.039115533,0,0,0.068405718,0,0,0.033913758,0,0,0,0,0,0,15.22721038,2.316561133,2.250553986,0.011096695,0.105340851,0.324562553,0.637557508,0.798471983,2.250553986,0.011096695,0.105340851,0.324562553,0.637557508,0.798471983,0.00972435,0.098612117,0.314025663,0.62919615,0.793218854,5.94E-14,2.44E-07,0.000493689,0.047575275,0.218117573,1.075797319,0.33851561,0.13293919,0.364174186,Crowley,Bully,Malheur
CR24,446735,4823532,127,142,158,170,187,2,1,2,1,1,652,497,511,385,289,13.874,14.38,16.863,13.631,24.243,2018,0.127912436,13.88779068,0.142940626,0.34979702,0.34017952,0.333746147,0.197627869,0.194528713,0.192680817,0.143964176,0.139011908,0.139227638,0.124967165,0.118979378,0.118487558,7.96E-06,1.11E-05,7.96E-06,2.496682167,3.043937922,3.187598705,-0.792295873,1.276307225,0.663214743,1420.180054,0.540502846,0.549158692,0.391725183,0.538516998,0.4803316,0.309001803,0,0,0,55.8332348,3.19E-49,5.65E-25,7.52E-13,1.41E-05,0.003760048,8.430438471,4.76E-08,0.000218126,0.014769084,0.185242835,0.43039846,3.15832564,0.001805981,0.042496837,0.206147609,0.531705705,0.729181531,0.610274762,0.006169154,0.007740845,0.009618574,0,0,0.098441131,0,0,0.048402432,0,0,0.098441131,0,0,0.048402432,0,0,0.096749842,0,0,0.045466654,0,0,0.096050091,0,0,0.045094252,2.289817148,2.280076148,2.260837158,0.010870807,0.104263163,0.32289807,0.636247633,0.797651323,2.260837158,0.010870807,0.104263163,0.32289807,0.636247633,0.797651323,0.010460466,0.102276418,0.319806845,0.633804184,0.796118198,0.010258647,0.10128498,0.318253013,0.632570609,0.795343076,1.180183768,0.164080381,0.057555407,0.193645002,Crowley,Bully,Malheur
CR25,424139,4837755,129,NA,164,174,NA,1,NA,3,2,NA,463,NA,175,456,NA,17.797,NA,14.672,18.813,NA,2018,0.110712442,10.68945599,0.104194803,0.359982071,0.343318825,0.323895187,0.186581097,0.188870754,0.188190594,0.162013931,0.179778824,0.197387734,0.116853733,0.130699282,0.146916304,0,6.50E-07,2.94E-05,5.750467777,6.398874283,5.751152515,2.749181986,-1.180969357,0.413543105,1452.530029,0,0,0.117498785,0,0,0.108281784,0,0,0,36.68394997,1.37E-32,1.17E-16,1.08E-08,0.000651137,0.025517393,3.702332894,0.000608407,0.024665916,0.157053864,0.476891356,0.690573208,10.81900271,4.01E-10,2.00E-05,0.004473871,0.114887655,0.338950815,0.072730684,0.011343284,0.012684577,0.010613599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.38284223,4.967796164,4.89724927,5.58E-05,0.007467095,0.086412353,0.375517632,0.612794934,4.89724927,5.58E-05,0.007467095,0.086412353,0.375517632,0.612794934,4.84E-05,0.006958466,0.083417423,0.370256514,0.60848707,1.21E-23,3.48E-12,1.87E-06,0.005109936,0.071483815,0.467239261,0.31865716,0.107773408,0.148889136,Crowley,Bully,Malheur
CR26,415159,4827240,NA,NA,157,174,188,NA,NA,2,1,1,NA,NA,600,589,321,NA,NA,15.288,18.03,18.458,2018,0.155713434,14.7857933,0.146950798,0.285424881,0.317972412,0.354766388,0.175000992,0.174267864,0.165040569,0.161170158,0.139350805,0.118464565,0.128437815,0.116197233,0.101189833,0.002770701,0.004525111,0.003149193,3.354530811,3.282418489,3.222975492,3.497910023,1.159465432,1.04279685,1525.569946,0.497942597,0.718835831,0.791551948,0,0,0,0,0,0,34.36033689,1.43E-30,1.20E-15,3.46E-08,0.001036332,0.032192116,3.424821107,0.001059835,0.032555104,0.180430331,0.504108266,0.710005821,2.917414267,0.002923925,0.054073326,0.232536719,0.557951715,0.746961655,0.827636252,0.003582089,0.005529175,0.028391376,0.014726368,0.163663566,0.455389708,0.008955223,0.088661939,0.234737426,0.014726368,0.163663566,0.455389708,0.008955223,0.088661939,0.234737426,0.013176283,0.15662095,0.449690551,0.006588141,0.078277498,0.223022386,0,0,0,0,0,0,29.51766701,1.058479221,1.029059234,0.127694004,0.357342979,0.597781715,0.813986216,0.902211847,1.029059234,0.127694004,0.357342979,0.597781715,0.813986216,0.902211847,0.120397267,0.346983094,0.589052709,0.809210786,0.899561441,2.30E-26,1.52E-13,3.89E-07,0.002729782,0.052247319,1.535272002,0.432678878,0.030862324,0.664279767,Crowley,Bully,Malheur
CR28,441592,4824061,127,142,158,170,187,1,1,1,1,1,458,261,374,617,99,13.702,14.227,16.549,13.649,24.119,2018,0.112865667,12.23716927,0.127227201,0.288477612,0.300431919,0.323957329,0.208394032,0.205991669,0.199400559,0.200600987,0.178325634,0.158395577,0.154473629,0.14262929,0.131028414,1.19E-05,2.82E-05,1.69E-05,2.636876106,2.116742611,1.997273326,1.874609113,0.447903991,0.277764082,1430.709961,0,0.222338825,0.39010781,0,0.180729046,0.240660906,0,0,0,58.17378904,2.96E-51,5.44E-26,2.33E-13,8.85E-06,0.002975394,7.856943367,1.50E-07,0.000387055,0.019673717,0.207756476,0.455803111,1.712089119,0.03257604,0.180488337,0.424839189,0.710051466,0.842645516,0.274625981,0.006965174,0.009236974,0.010304036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285214043,4.283464837,4.264004957,0.000197848,0.014065856,0.118599563,0.426219421,0.652854824,4.264004957,0.000197848,0.014065856,0.118599563,0.426219421,0.652854824,0.000190296,0.013794783,0.117451192,0.42456381,0.651585612,0.000189631,0.013770674,0.117348514,0.424415306,0.651471646,0.988103628,0.309766591,0.107895054,0.306081492,Crowley,Bully,Malheur
CR30,427185,4809474,NA,NA,157,173,190,NA,NA,1,1,1,NA,NA,266,177,138,NA,NA,14.235,16.363,21.833,2018,0.137070646,13.93950462,0.129907351,0.299498501,0.29500618,0.293985176,0.184589062,0.190084572,0.197630959,0.173032837,0.168839531,0.173839912,0.132115421,0.126914072,0.130547047,4.38E-05,1.82E-05,0.000374663,3.914161921,3.488331079,3.432362318,4.295694828,0.138183698,0.465212882,1644.930054,0,0.317504078,0.678124964,0,0.099122524,0.132486463,0,0,0,55.42957354,7.15E-49,8.46E-25,9.20E-13,1.53E-05,0.003914932,4.778249223,7.07E-05,0.008410711,0.091709931,0.384562158,0.620130759,14.78432215,1.44E-13,3.80E-07,0.000616063,0.051981654,0.227994855,0.564381627,0.008358209,0.015026345,0.014593698,0,0,0.008689884,0,0,0.004555003,0,0,0.008689884,0,0,0.004555003,0,0,0,0,0,0,0,0,0,0,0,0,19.3236562,19.33342284,3.298540476,0.001364345,0.036937039,0.19219011,0.517002228,0.71902867,3.303377168,0.001351211,0.036758817,0.19172589,0.516502354,0.718680982,1.61E-17,4.01E-09,6.34E-05,0.020927639,0.144663882,1.64E-17,4.05E-09,6.37E-05,0.020968557,0.144805239,0.999379933,0.178273454,0.050523695,0.178162913,Crowley,Bully,Malheur
CR31,419976,4820536,NA,NA,157,173,190,NA,NA,1,1,1,NA,NA,551,440,391,NA,NA,14.206,16.705,21.318,2018,0.154483585,14.69791222,0.135821562,0.416772156,0.364939842,0.324902382,0.131154232,0.146444416,0.158428965,0.102879601,0.116053467,0.133142071,0.092135324,0.097768812,0.111117077,0,7.56E-06,4.41E-05,0.55234313,0.707519472,1.157510996,-0.64009732,-0.737846434,-0.351529211,1366.949951,0.735629976,0.518469274,0.466313958,0.748950899,0.446261764,0.270658433,0,0.004813634,0.040796019,42.46417763,1.31E-37,3.61E-19,6.01E-10,0.000204931,0.014315423,0.806350904,0.199348285,0.446484361,0.668194853,0.851062099,0.92253027,3.433304318,0.001042005,0.032280101,0.179666638,0.503253699,0.709403763,0.161696848,0.105074629,0.118519485,0.05185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.74595625,8.443583831,7.585630387,2.58E-07,0.000507695,0.02253208,0.219341352,0.468338929,7.582564745,2.59E-07,0.000509253,0.022566644,0.219475878,0.468482527,4.63E-08,0.000215277,0.014672329,0.184756458,0.429833058,2.37E-21,4.87E-11,6.98E-06,0.008658695,0.09305211,2.084214687,0.736315787,0.185467616,1.534640178,Crowley,Bully,Malheur
CR32,422209,4828386,NA,NA,164,174,188,NA,NA,3,1,1,NA,NA,536,452,227,NA,NA,12.922,17.762,18.013,2018,0.178815918,15.08280754,0.127054729,0.308007965,0.294219093,0.293851624,0.158403978,0.167182732,0.179816475,0.143000994,0.175749035,0.193370266,0.112165174,0.137522926,0.151834822,0.000127541,8.46E-05,5.93E-05,1.715334892,2.16095829,2.197526693,1.022088051,-0.578763545,-0.498126894,1416.939941,0.790537238,0.652158618,0.639514089,0.227686957,0.312976241,0.328440994,0,0,0,39.22372571,8.53E-35,9.23E-18,3.04E-09,0.000391805,0.019794076,5.190628954,3.10E-05,0.005568503,0.074622405,0.354117751,0.595077937,4.253745493,0.00020195,0.014210907,0.11920951,0.427094876,0.653524962,0.37764407,0.007761194,0.012359331,0.01275843,0,0,0.04068546,0,0,0.022576008,0,0,0.04068546,0,0,0.022576008,0,0,0.035334356,0,0,0.017589446,0,0,0,0,0,0,23.16560405,2.806691949,2.747735719,0.004105321,0.064072776,0.253126008,0.577211145,0.759744131,2.747735719,0.004105321,0.064072776,0.253126008,0.577211145,0.759744131,0.003648702,0.060404483,0.245773236,0.570445075,0.755278144,7.56E-21,8.70E-11,9.33E-06,0.009724364,0.098612189,1.738541722,0.476247102,0.103815824,0.827975457,Crowley,Bully,Malheur
CR34,448777,4826161,127,142,158,170,187,2,1,2,2,1,596,557,463,613,194,14.007,14.538,16.87,13.729,24.443,2018,0.11973731,12.81298351,0.132183084,0.372867661,0.351162415,0.34082653,0.2171204,0.209439926,0.203460026,0.113490543,0.129110127,0.137658596,0.098722391,0.11267417,0.120417252,0,4.55E-06,1.33E-05,2.360878944,2.421779156,2.56405735,-1.631844521,-0.320651501,0.097245246,1375.900024,0.747287452,0.752763689,0.656193972,0.349033862,0.453840286,0.350005537,0,0,0,52.50555609,2.48E-46,1.57E-23,3.97E-12,2.75E-05,0.005244604,8.41132354,4.94E-08,0.000222335,0.014910915,0.185952371,0.431221951,0.557029555,0.328223956,0.572908331,0.756907082,0.894575557,0.945820045,0.095636792,0.016119404,0.012619528,0.010281924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.347035359,5.339170363,5.323721674,2.38E-05,0.004874578,0.069818181,0.344816001,0.587210355,5.323721674,2.38E-05,0.004874578,0.069818181,0.344816001,0.587210355,2.30E-05,0.004799851,0.069280958,0.343752254,0.586303892,2.27E-05,0.004762248,0.069009046,0.343211957,0.585842946,1.307980776,0.403850585,0.166868865,0.528228802,Crowley,Bully,Malheur
